(4 byte int),TINTRPL,roll,pitch,yaw,AccS_X,AccS_Y,AccS_Z,OmgS_X,OmgS_Y,OmgS_Z
0000,+317390.1295,-1.7983047E+002,6.2252629E-001,2.5344336E-001,3.3824958E-003,-1.0027492E-003,-6.6042616E-004,-4.0552033E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1345,-1.7983047E+002,6.2250841E-001,2.5345427E-001,1.2034549E-003,2.0609642E-004,-1.3433298E-003,-4.0552030E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1395,-1.7983047E+002,6.2254715E-001,2.5340870E-001,6.1792717E-004,-1.0646911E-004,7.2018791E-004,-9.7980927E-005,-7.7206553E-003,9.1358870E-003
0000,+317390.1445,-1.7983047E+002,6.2252927E-001,2.5341961E-001,2.2235366E-003,-1.3064018E-004,-2.4969157E-004,-4.0550673E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1495,-1.7983047E+002,6.2251139E-001,2.5343052E-001,2.9897962E-003,-6.8422762E-004,7.2453076E-005,-4.0550665E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1545,-1.7983047E+002,6.2255013E-001,2.5338495E-001,3.3974412E-003,-3.0789230E-004,-6.5950636E-004,-9.7979828E-005,-7.7206553E-003,9.1358870E-003
0000,+317390.1595,-1.7983047E+002,6.2253225E-001,2.5339586E-001,1.1717080E-003,-4.6839763E-004,-4.5165888E-004,-4.0549312E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1645,-1.7983047E+002,6.2251443E-001,2.5340679E-001,9.2612708E-004,1.8623422E-004,3.2204328E-004,-4.0549312E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1695,-1.7983047E+002,6.2249655E-001,2.5341770E-001,2.3725522E-003,-5.2646123E-004,-1.9501646E-004,-4.0549305E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1745,-1.7983047E+002,6.2253529E-001,2.5337213E-001,2.9380166E-003,-1.6296955E-004,-1.0915198E-003,-9.7979166E-005,-7.7206553E-003,9.1358870E-003
0000,+317390.1795,-1.7983047E+002,6.2251741E-001,2.5338304E-001,3.2886085E-003,-5.7217723E-004,-3.3661668E-004,-4.0547937E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1845,-1.7983047E+002,6.2249953E-001,2.5339398E-001,1.8760047E-003,-7.4997352E-004,-9.6642156E-004,-4.0547933E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1895,-1.7983047E+002,6.2248170E-001,2.5340489E-001,9.9545065E-004,-5.8477086E-005,6.1392493E-005,-4.0547933E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.1945,-1.7983047E+002,6.2252021E-001,2.5341603E-001,2.0063515E-003,-7.0578634E-004,-8.9599664E-005,-9.4044626E-005,-7.7085439E-003,-2.2039148E-003
0000,+317390.1995,-1.7983047E+002,6.2250257E-001,2.5337023E-001,3.0927358E-003,-3.7076022E-004,7.7857228E-005,-4.4483266E-005,3.5552185E-003,9.1461809E-003
0000,+317390.2045,-1.7983047E+002,6.2248468E-001,2.5338116E-001,3.1833791E-003,-4.3160983E-004,-5.1906647E-004,-4.0546580E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.2095,-1.7983047E+002,6.2246680E-001,2.5339207E-001,3.3119631E-003,1.7862736E-004,-5.1867065E-004,-4.0546580E-005,3.5673294E-003,-2.1936202E-003
0000,+317390.2145,-1.7983047E+002,6.2250531E-001,2.5340319E-001,8.4142498E-004,2.7584127E-004,-3.2916310E-004,-9.4044131E-005,-7.7085439E-003,-2.2039146E-003
0000,+317390.2195,-1.7983047E+002,6.2248766E-001,2.5335741E-001,1.7432405E-003,-3.8806789E-004,2.1149215E-004,-4.4481210E-005,3.5552185E-003,9.1461809E-003
0000,+317390.2245,-1.7983047E+002,6.2246984E-001,2.5336832E-001,3.1507402E-003,-3.6616062E-004,-3.1129966E-004,-4.0545216E-005,3.5673298E-003,-2.1936202E-003
0000,+317390.2295,-1.7983047E+002,6.2250829E-001,2.5337946E-001,3.2633576E-003,-2.6895621E-004,-6.2419684E-004,-9.4041476E-005,-7.7085448E-003,-2.2039160E-003
0000,+317390.2345,-1.7983043E+002,6.2249058E-001,2.5339034E-001,2.4416442E-003,-5.5206922E-004,-7.4121141E-004,1.1278896E-002,3.5414111E-003,-2.1874588E-003
0000,+317390.2395,-1.7983043E+002,6.2247294E-001,2.5334457E-001,6.2299822E-004,2.7896691E-004,-9.6845027E-004,-4.4478438E-005,3.5552164E-003,9.1461781E-003
0000,+317390.2445,-1.7983043E+002,6.2245506E-001,2.5335547E-001,1.1753718E-003,1.9469339E-004,-1.8794596E-004,-4.0543859E-005,3.5673273E-003,-2.1936235E-003
0000,+317390.2495,-1.7983043E+002,6.2249357E-001,2.5336662E-001,1.9440054E-003,-1.2070114E-004,1.9360740E-004,-9.4041410E-005,-7.7085462E-003,-2.2039181E-003
0000,+317390.2545,-1.7983043E+002,6.2247592E-001,2.5332084E-001,2.9154981E-003,3.2286657E-004,-7.4942870E-004,-4.4477074E-005,3.5552164E-003,9.1461781E-003
0000,+317390.2595,-1.7983043E+002,6.2245810E-001,2.5333175E-001,2.8044616E-003,-5.4990832E-004,-5.2471715E-004,-4.0542494E-005,3.5673277E-003,-2.1936235E-003
0000,+317390.2645,-1.7983043E+002,6.2249684E-001,2.5328618E-001,1.3670700E-003,6.7174324E-004,-1.4427544E-003,-9.7973490E-005,-7.7206567E-003,9.1358833E-003
0000,+317390.2695,-1.7983043E+002,6.2247896E-001,2.5329709E-001,1.0279564E-003,4.0333849E-004,7.4596581E-004,-4.0541130E-005,3.5673277E-003,-2.1936235E-003
0000,+317390.2745,-1.7983043E+002,6.2246108E-001,2.5330800E-001,1.6181282E-003,-1.0527865E-004,-4.3741849E-004,-4.0541130E-005,3.5673277E-003,-2.1936235E-003
0000,+317390.2795,-1.7983044E+002,6.2244344E-001,2.5326222E-001,2.7779322E-003,-4.2040734E-005,-4.5640540E-004,-4.4475004E-005,3.5552164E-003,9.1461781E-003
0000,+317390.2845,-1.7983044E+002,6.2248194E-001,2.5327334E-001,2.8926164E-003,-1.6972203E-005,-7.6528377E-004,-9.4033872E-005,-7.7085458E-003,-2.2039178E-003
0000,+317390.2895,-1.7983044E+002,6.2246406E-001,2.5328428E-001,1.1050563E-003,1.9574835E-004,-5.6014874E-004,-4.0539770E-005,3.5673277E-003,-2.1936235E-003
0000,+317390.2945,-1.7983044E+002,6.2244642E-001,2.5323850E-001,2.0189628E-004,1.9311276E-004,-2.7986491E-004,-4.4473636E-005,3.5552164E-003,9.1461781E-003
0000,+317390.2995,-1.7983044E+002,6.2242860E-001,2.5324941E-001,2.1834222E-003,-1.3659969E-004,-1.2815527E-004,-4.0536248E-005,3.5673277E-003,-2.1936235E-003
0000,+317390.3045,-1.7983044E+002,6.2241071E-001,2.5326031E-001,2.8159618E-003,2.4679696E-004,-5.9553853E-004,-4.0536244E-005,3.5673277E-003,-2.1936235E-003
0000,+317390.3095,-1.7983044E+002,6.2244916E-001,2.5327146E-001,3.4730446E-003,-5.2646309E-004,-3.3960026E-005,-9.4034236E-005,-7.7085458E-003,-2.2039178E-003
0000,+317390.3145,-1.7983044E+002,6.2243158E-001,2.5322565E-001,2.3177906E-003,3.2456647E-004,-1.3499600E-003,-4.4470165E-005,3.5552164E-003,9.1461781E-003
0000,+317390.3195,-1.7983044E+002,6.2241369E-001,2.5323656E-001,6.8616465E-004,6.1557023E-004,2.0454668E-004,-4.0534880E-005,3.5673277E-003,-2.1936232E-003
0000,+317390.3245,-1.7983044E+002,6.2239581E-001,2.5324750E-001,1.5486570E-003,-7.9972298E-005,-2.8456998E-004,-4.0534880E-005,3.5673277E-003,-2.1936232E-003
0000,+317390.3295,-1.7983044E+002,6.2243456E-001,2.5320193E-001,2.8287433E-003,-3.3474670E-004,1.7642800E-004,-9.7962205E-005,-7.7206567E-003,9.1358833E-003
0000,+317390.3345,-1.7983044E+002,6.2241668E-001,2.5321287E-001,4.0223277E-003,-1.5930296E-004,-5.5924070E-004,-4.0533527E-005,3.5673277E-003,-2.1936232E-003
0000,+317390.3395,-1.7983044E+002,6.2239879E-001,2.5322378E-001,2.3870147E-003,-5.8999321E-005,-1.8565966E-004,-4.0533516E-005,3.5673277E-003,-2.1936232E-003
0000,+317390.3445,-1.7983044E+002,6.2238091E-001,2.5323468E-001,1.1129671E-003,5.1634701E-004,-1.9612197E-004,-4.0533516E-005,3.5673277E-003,-2.1936232E-003
0000,+317390.3495,-1.7983049E+002,6.2241936E-001,2.5324583E-001,2.1704892E-003,-1.3293108E-004,3.2387098E-004,-1.1413474E-002,-7.6826266E-003,-2.2100783E-003
0000,+317390.3545,-1.7983049E+002,6.2240148E-001,2.5325674E-001,3.2389790E-003,-1.0667861E-004,-6.1967329E-004,-4.0535673E-005,3.5673298E-003,-2.1936197E-003
0000,+317390.3595,-1.7983049E+002,6.2238359E-001,2.5326768E-001,3.8260615E-003,1.8965900E-005,-1.6700551E-005,-4.0535673E-005,3.5673298E-003,-2.1936197E-003
0000,+317390.3645,-1.7983049E+002,6.2242210E-001,2.5327882E-001,2.8754075E-003,-6.2048482E-004,-6.2882568E-004,-9.4032366E-005,-7.7085439E-003,-2.2039141E-003
0000,+317390.3695,-1.7983049E+002,6.2240428E-001,2.5328973E-001,1.5553983E-003,3.7826528E-004,-1.2098932E-004,-4.0537827E-005,3.5673298E-003,-2.1936197E-003
0000,+317390.3745,-1.7983049E+002,6.2238640E-001,2.5330064E-001,1.4940473E-003,1.3526721E-004,1.0095724E-004,-4.0537820E-005,3.5673298E-003,-2.1936197E-003
0000,+317390.3795,-1.7983049E+002,6.2236851E-001,2.5331154E-001,2.7369347E-003,-6.0687406E-004,-2.5973946E-004,-4.0537820E-005,3.5673298E-003,-2.1936197E-003
0000,+317390.3845,-1.7983049E+002,6.2240702E-001,2.5332269E-001,2.9630256E-003,-7.9663252E-005,-2.6549882E-004,-9.4035378E-005,-7.7085439E-003,-2.2039141E-003
0000,+317390.3895,-1.7983049E+002,6.2238914E-001,2.5333363E-001,3.3569077E-003,-3.1071983E-004,-3.2399365E-004,-4.0539973E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.3945,-1.7983049E+002,6.2237126E-001,2.5334454E-001,9.0348779E-004,-1.9406561E-004,-8.5555384E-004,-4.0539962E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.3995,-1.7983049E+002,6.2240982E-001,2.5335565E-001,1.1534467E-003,-3.8787330E-004,4.9466174E-004,-9.4037954E-005,-7.7085439E-003,-2.2039139E-003
0000,+317390.4045,-1.7983049E+002,6.2239194E-001,2.5336656E-001,2.5225109E-003,-3.8069507E-004,-4.8146496E-004,-4.0542123E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.4095,-1.7983049E+002,6.2243038E-001,2.5337771E-001,2.7354665E-003,-4.7639915E-005,-3.1213000E-004,-9.4038820E-005,-7.7085439E-003,-2.2039139E-003
0000,+317390.4145,-1.7983049E+002,6.2241256E-001,2.5338864E-001,3.1379240E-003,-6.7447009E-004,-6.4076728E-004,-4.0544284E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.4195,-1.7983049E+002,6.2239468E-001,2.5339955E-001,1.0621762E-003,-1.6519755E-004,-1.4487234E-003,-4.0544277E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.4245,-1.7983049E+002,6.2243319E-001,2.5341067E-001,1.9694390E-004,1.7635231E-005,4.1904001E-004,-9.4041832E-005,-7.7085439E-003,-2.2039139E-003
0000,+317390.4295,-1.7983049E+002,6.2241536E-001,2.5342157E-001,1.7658533E-003,-8.2152961E-005,4.7861529E-005,-4.0546434E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.4345,-1.7983049E+002,6.2239748E-001,2.5343248E-001,2.8054761E-003,-2.1363125E-004,-1.7243794E-005,-4.0546434E-005,3.5673298E-003,-2.1936195E-003
0000,+317390.4395,-1.7983049E+002,6.2243593E-001,2.5344366E-001,3.1334469E-003,-2.2910059E-004,-2.3280167E-004,-9.4043564E-005,-7.7085439E-003,-2.2039139E-003
0000,+317390.4445,-1.7983049E+002,6.2241805E-001,2.5345457E-001,1.6561031E-003,-5.5757328E-004,-1.2096283E-003,-4.0548588E-005,3.5673298E-003,-2.1936193E-003
0000,+317390.4495,-1.7983049E+002,6.2245661E-001,2.5346568E-001,1.0052118E-003,1.1579469E-004,2.7762883E-004,-9.4045274E-005,-7.7085439E-003,-2.2039139E-003
0000,+317390.4545,-1.7983049E+002,6.2243873E-001,2.5347659E-001,1.3972083E-003,-9.8445300E-005,-1.4881723E-004,-4.0550738E-005,3.5673298E-003,-2.1936193E-003
0000,+317390.4595,-1.7983049E+002,6.2242085E-001,2.5348750E-001,3.2086608E-003,-2.1894197E-005,-2.5000903E-004,-4.0550738E-005,3.5673303E-003,-2.1936193E-003
0000,+317390.4645,-1.7983049E+002,6.2245959E-001,2.5344196E-001,3.2276113E-003,-1.5813015E-004,-6.8149815E-004,-9.7981472E-005,-7.7206544E-003,9.1358880E-003
0000,+317390.4695,-1.7983049E+002,6.2244177E-001,2.5345287E-001,1.9236788E-003,-3.1655293E-004,-6.4280815E-004,-4.0549381E-005,3.5673303E-003,-2.1936193E-003
0000,+317390.4745,-1.7983049E+002,6.2242389E-001,2.5346377E-001,4.2116339E-004,2.3635436E-004,-4.0613761E-004,-4.0549377E-005,3.5673303E-003,-2.1936193E-003
0000,+317390.4795,-1.7983049E+002,6.2246233E-001,2.5347492E-001,2.1072824E-003,5.3636980E-004,3.9444261E-004,-9.4046074E-005,-7.7085430E-003,-2.2039132E-003
0000,+317390.4845,-1.7983057E+002,6.2244439E-001,2.5348586E-001,2.6153817E-003,-2.6098674E-004,-2.0496985E-004,-1.1359994E-002,3.5932490E-003,-2.1997804E-003
0000,+317390.4895,-1.7983057E+002,6.2242651E-001,2.5349680E-001,3.3832572E-003,1.5453435E-005,1.0962933E-004,-4.0551520E-005,3.5673324E-003,-2.1936158E-003
0000,+317390.4945,-1.7983057E+002,6.2246501E-001,2.5350791E-001,2.6363828E-003,-7.9876382E-004,-6.3412322E-004,-9.4047784E-005,-7.7085416E-003,-2.2039101E-003
0000,+317390.4995,-1.7983057E+002,6.2244737E-001,2.5346214E-001,1.2183108E-003,7.7317993E-004,-4.1464224E-004,-4.4486842E-005,3.5552210E-003,9.1461856E-003
0000,+317390.5045,-1.7983057E+002,6.2242949E-001,2.5347304E-001,8.3086191E-004,-3.6522545E-004,1.4708389E-004,-4.0550152E-005,3.5673324E-003,-2.1936155E-003
0000,+317390.5095,-1.7983057E+002,6.2246799E-001,2.5348416E-001,2.8089928E-003,-7.5384619E-006,-1.7240526E-004,-9.4046845E-005,-7.7085416E-003,-2.2039101E-003
0000,+317390.5145,-1.7983057E+002,6.2245011E-001,2.5349510E-001,3.3555555E-003,-3.0640469E-004,-2.7582698E-004,-4.0552306E-005,3.5673324E-003,-2.1936155E-003
0000,+317390.5195,-1.7983057E+002,6.2243229E-001,2.5350603E-001,2.8317785E-003,-4.3612381E-005,-1.5150100E-003,-4.0552306E-005,3.5673324E-003,-2.1936155E-003
0000,+317390.5245,-1.7983057E+002,6.2247080E-001,2.5351715E-001,1.2708654E-003,-3.8384696E-005,-4.5973077E-004,-9.4048562E-005,-7.7085420E-003,-2.2039120E-003
0000,+317390.5295,-1.7983051E+002,6.2245327E-001,2.5347134E-001,1.5033827E-003,-5.4031501E-005,-5.7326362E-004,1.1274956E-002,3.5293035E-003,9.1523482E-003
0000,+317390.5345,-1.7983057E+002,6.2243533E-001,2.5348228E-001,2.6292619E-003,-6.3027575E-004,4.7967718E-005,-1.1359993E-002,3.5932495E-003,-2.1997795E-003
0000,+317390.5395,-1.7983057E+002,6.2247378E-001,2.5349340E-001,3.4415149E-003,1.4201988E-004,-1.2871806E-004,-9.4047195E-005,-7.7085416E-003,-2.2039099E-003
0000,+317390.5445,-1.7983057E+002,6.2245589E-001,2.5350431E-001,3.2319501E-003,-2.4807893E-004,-6.7338836E-004,-4.0553088E-005,3.5673324E-003,-2.1936155E-003
0000,+317390.5495,-1.7983057E+002,6.2243807E-001,2.5351521E-001,1.5109349E-003,-1.9422498E-004,-8.0594304E-004,-4.0553081E-005,3.5673324E-003,-2.1936155E-003
0000,+317390.5545,-1.7983057E+002,6.2247658E-001,2.5352639E-001,8.1839133E-004,-2.2479971E-005,3.7117358E-004,-9.4049778E-005,-7.7085416E-003,-2.2039099E-003
0000,+317390.5595,-1.7983057E+002,6.2245870E-001,2.5353730E-001,2.8371012E-003,-3.2635970E-004,2.5306104E-004,-4.0555246E-005,3.5673324E-003,-2.1936153E-003
0000,+317390.5645,-1.7983057E+002,6.2244081E-001,2.5354820E-001,3.3548267E-003,-1.5073828E-005,-1.0091234E-003,-4.0555246E-005,3.5673324E-003,-2.1936153E-003
0000,+317390.5695,-1.7983057E+002,6.2247932E-001,2.5355932E-001,3.4907428E-003,-2.3338285E-004,1.1885526E-004,-9.4051509E-005,-7.7085416E-003,-2.2039099E-003
0000,+317390.5745,-1.7983057E+002,6.2246144E-001,2.5357026E-001,1.6308947E-003,-3.2104718E-004,-1.6813183E-003,-4.0557403E-005,3.5673324E-003,-2.1936153E-003
0000,+317390.5795,-1.7983057E+002,6.2244356E-001,2.5358120E-001,1.4144946E-003,3.7119514E-004,-1.1706504E-004,-4.0557403E-005,3.5673324E-003,-2.1936153E-003
0000,+317390.5845,-1.7983057E+002,6.2248212E-001,2.5359231E-001,2.1857605E-003,-6.7483925E-004,1.1943048E-003,-9.4054092E-005,-7.7085416E-003,-2.2039097E-003
0000,+317390.5895,-1.7983057E+002,6.2246424E-001,2.5360322E-001,4.3308055E-003,1.3027542E-004,-1.1008120E-003,-4.0559553E-005,3.5673324E-003,-2.1936153E-003
0000,+317390.5945,-1.7983057E+002,6.2244636E-001,2.5361413E-001,4.0719914E-003,-1.0891810E-004,-1.0921593E-003,-4.0559549E-005,3.5673324E-003,-2.1936153E-003
0000,+317390.5995,-1.7983057E+002,6.2248486E-001,2.5362527E-001,8.2802569E-004,2.5315899E-006,-9.2881051E-004,-9.4057541E-005,-7.7085416E-003,-2.2039097E-003
0000,+317390.6045,-1.7983057E+002,6.2246698E-001,2.5363621E-001,8.0675044E-004,6.6319812E-004,-2.5734401E-004,-4.0561707E-005,3.5673324E-003,-2.1936151E-003
0000,+317390.6095,-1.7983057E+002,6.2250555E-001,2.5364733E-001,7.8177097E-004,-1.6966235E-004,1.8456922E-003,-9.4057970E-005,-7.7085416E-003,-2.2039097E-003
0000,+317390.6145,-1.7983057E+002,6.2248766E-001,2.5365824E-001,4.5747687E-003,-1.5553806E-004,-2.4371075E-004,-4.0563868E-005,3.5673324E-003,-2.1936151E-003
0000,+317390.6195,-1.7983057E+002,6.2246978E-001,2.5366914E-001,5.2558398E-003,-2.7466676E-004,-1.3706718E-003,-4.0563868E-005,3.5673324E-003,-2.1936151E-003
0000,+317390.6245,-1.7983057E+002,6.2250829E-001,2.5368029E-001,6.9569587E-004,-6.4231653E-004,-1.1153908E-003,-9.4060990E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.6295,-1.7983057E+002,6.2249041E-001,2.5369123E-001,1.8305400E-004,6.8549230E-004,2.4924264E-004,-4.0566028E-005,3.5673324E-003,-2.1936151E-003
0000,+317390.6345,-1.7983057E+002,6.2252897E-001,2.5370234E-001,1.4689306E-003,4.3303729E-004,2.0291598E-003,-9.4062278E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.6395,-1.7983057E+002,6.2251109E-001,2.5371325E-001,4.3378458E-003,-5.3354795E-004,-1.4046228E-003,-4.0568179E-005,3.5673324E-003,-2.1936151E-003
0000,+317390.6445,-1.7983057E+002,6.2249321E-001,2.5372416E-001,2.8372996E-003,-7.9207553E-004,-1.5195427E-003,-4.0568179E-005,3.5673324E-003,-2.1936151E-003
0000,+317390.6495,-1.7983057E+002,6.2253171E-001,2.5373530E-001,2.3783392E-003,-2.5625750E-006,-1.4900756E-003,-9.4065741E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.6545,-1.7983057E+002,6.2251383E-001,2.5374621E-001,-8.5109961E-004,-4.0987343E-005,1.1726104E-003,-4.0570339E-005,3.5673324E-003,-2.1936148E-003
0000,+317390.6595,-1.7983057E+002,6.2255234E-001,2.5375736E-001,1.8182314E-003,-1.8132602E-004,1.4412387E-004,-9.4066600E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.6645,-1.7983057E+002,6.2253451E-001,2.5376827E-001,3.4060541E-003,-4.7595130E-004,-1.3579191E-003,-4.0572497E-005,3.5673324E-003,-2.1936148E-003
0000,+317390.6695,-1.7983057E+002,6.2251663E-001,2.5377917E-001,2.9401714E-003,-2.9503545E-004,-1.2918417E-003,-4.0572490E-005,3.5673324E-003,-2.1936148E-003
0000,+317390.6745,-1.7983057E+002,6.2255508E-001,2.5379032E-001,6.5289630E-004,-1.8040813E-004,6.5580057E-004,-9.4069183E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.6795,-1.7983057E+002,6.2253726E-001,2.5380123E-001,1.4603026E-003,9.0431080E-005,6.6120940E-004,-4.0574643E-005,3.5673324E-003,-2.1936148E-003
0000,+317390.6845,-1.7983057E+002,6.2251937E-001,2.5381216E-001,2.1773588E-003,-1.5629067E-004,-8.0430746E-004,-4.0574640E-005,3.5673324E-003,-2.1936148E-003
0000,+317390.6895,-1.7983057E+002,6.2250173E-001,2.5376636E-001,1.5334962E-003,-6.8775937E-004,-9.3752716E-004,-4.4505705E-005,3.5552215E-003,9.1461865E-003
0000,+317390.6945,-1.7983057E+002,6.2254030E-001,2.5377750E-001,1.6482318E-003,-1.1689786E-004,-4.8274727E-004,-9.4069117E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.6995,-1.7983057E+002,6.2252241E-001,2.5378841E-001,1.5444348E-003,5.7300058E-004,1.6247944E-003,-4.0573279E-005,3.5673324E-003,-2.1936148E-003
0000,+317390.7045,-1.7983057E+002,6.2256092E-001,2.5379956E-001,3.6902721E-003,-8.6402893E-004,-1.2441492E-003,-9.4069539E-005,-7.7085416E-003,-2.2039094E-003
0000,+317390.7095,-1.7983057E+002,6.2254304E-001,2.5381047E-001,1.8014067E-003,4.8625463E-004,-8.4065052E-004,-4.0575429E-005,3.5673324E-003,-2.1936146E-003
0000,+317390.7145,-1.7983057E+002,6.2252516E-001,2.5382137E-001,2.2442334E-003,-9.5869380E-004,-8.1321743E-004,-4.0575422E-005,3.5673324E-003,-2.1936146E-003
0000,+317390.7195,-1.7983057E+002,6.2250727E-001,2.5383231E-001,2.1187633E-003,1.2636011E-003,-7.0272217E-004,-4.0575414E-005,3.5673324E-003,-2.1936146E-003
0000,+317390.7245,-1.7983057E+002,6.2254584E-001,2.5384343E-001,3.0427063E-003,-9.9617476E-004,2.5154317E-003,-9.4073403E-005,-7.7085416E-003,-2.2039092E-003
0000,+317390.7295,-1.7983057E+002,6.2252814E-001,2.5379765E-001,5.1392592E-003,-1.9447605E-005,-2.8599335E-003,-4.4511446E-005,3.5552215E-003,9.1461865E-003
0000,+317390.7345,-1.7983057E+002,6.2251025E-001,2.5380856E-001,1.0818364E-003,-8.8490464E-004,6.6135323E-004,-4.0574054E-005,3.5673326E-003,-2.1936146E-003
0000,+317390.7395,-1.7983057E+002,6.2254882E-001,2.5381970E-001,1.5020819E-003,7.2053616E-004,-1.0849751E-003,-9.4070732E-005,-7.7085407E-003,-2.2039092E-003
0000,+317390.7445,-1.7983057E+002,6.2253094E-001,2.5383061E-001,1.8905103E-003,-1.5348459E-004,1.7648988E-003,-4.0576200E-005,3.5673331E-003,-2.1936139E-003
0000,+317390.7495,-1.7983057E+002,6.2251306E-001,2.5384152E-001,2.4244813E-003,2.1608083E-005,-3.2634773E-005,-4.0576193E-005,3.5673336E-003,-2.1936132E-003
0000,+317390.7545,-1.7983063E+002,6.2255144E-001,2.5385270E-001,4.3559959E-003,-1.0409383E-003,-1.2197613E-004,-1.1413516E-002,-7.6826215E-003,-2.2100697E-003
0000,+317390.7595,-1.7983057E+002,6.2253368E-001,2.5386357E-001,3.5990642E-003,4.7901066E-004,-2.3854554E-003,1.1278864E-002,3.5414170E-003,-2.1874483E-003
0000,+317390.7645,-1.7983063E+002,6.2257206E-001,2.5387475E-001,3.0130951E-004,-8.4874523E-004,5.1482592E-004,-1.1413518E-002,-7.6826224E-003,-2.2100711E-003
0000,+317390.7695,-1.7983063E+002,6.2255418E-001,2.5388566E-001,1.6565300E-003,5.4063805E-004,2.5465075E-004,-4.0580515E-005,3.5673340E-003,-2.1936123E-003
0000,+317390.7745,-1.7983057E+002,6.2253648E-001,2.5389653E-001,3.4728106E-003,7.2182645E-004,-1.7036410E-003,1.1278863E-002,3.5414172E-003,-2.1874476E-003
0000,+317390.7795,-1.7983063E+002,6.2257487E-001,2.5390771E-001,2.3052760E-003,-1.4404560E-003,1.6079632E-003,-1.1413520E-002,-7.6826224E-003,-2.2100701E-003
0000,+317390.7845,-1.7983063E+002,6.2255716E-001,2.5386190E-001,2.9452655E-003,2.3407571E-004,-1.5660825E-003,-4.4513734E-005,3.5552236E-003,9.1461902E-003
0000,+317390.7895,-1.7983058E+002,6.2253946E-001,2.5387281E-001,2.5031869E-003,-6.2919229E-005,-8.8639493E-004,1.1278864E-002,3.5414172E-003,-2.1874476E-003
0000,+317390.7945,-1.7983058E+002,6.2257797E-001,2.5388396E-001,1.2295198E-003,-8.6857629E-004,4.3504329E-005,-9.4076277E-005,-7.7085397E-003,-2.2039069E-003
0000,+317390.7995,-1.7983063E+002,6.2255996E-001,2.5389490E-001,7.4643688E-004,3.6263681E-004,1.1912979E-003,-1.1360025E-002,3.5932506E-003,-2.1997769E-003
0000,+317390.8045,-1.7983058E+002,6.2259865E-001,2.5390598E-001,3.2096657E-003,2.3553535E-004,-4.1110389E-004,1.1225365E-002,-7.7344575E-003,-2.1977441E-003
0000,+317390.8095,-1.7983058E+002,6.2258077E-001,2.5391689E-001,3.2756992E-003,-2.7247734E-004,-7.1084453E-004,-4.0583462E-005,3.5673326E-003,-2.1936141E-003
0000,+317390.8145,-1.7983058E+002,6.2256312E-001,2.5387111E-001,1.5188860E-003,-1.6073000E-003,2.9425992E-004,-4.4515931E-005,3.5552215E-003,9.1461875E-003
0000,+317390.8195,-1.7983058E+002,6.2260163E-001,2.5388226E-001,2.1209449E-003,-5.4887339E-004,-1.5463578E-003,-9.4077077E-005,-7.7085407E-003,-2.2039090E-003
